"","text","category_id","cateory","ethnic"
"306","研究楚国要从我们牍熊（苗语）开始，芈 熊 楚 乃 傩 芈 楚 研究楚国要从我们牍熊（苗语）开始，芈 熊 楚 乃 傩 芈 楚 乃 傩 ——凤熊 傩 ——雄姓熊——男性傩——雄凤鸟芈 楚 乃——母系氏族熊——父系氏族——————————芈——鸟的总称芈——凤鸟芈——母亲芈——第一芈——美等……——————————名人 名言 名酒 名烟等都是从芈延伸过来的芈延伸民，民族——凤族大楚——大凤傩——凤傩——雄凤鸟太——太阳太——大太太——大大太——乃，乃从太来乃——人，人从乃来，都是象形字太——乃——头——第一等……——————————乃——奶奶——母亲一个太阳奶奶——祖母两个太阳乳房的奶来自太阳奶牛——母牛奶狗——母狗奶羊——母羊等……——————————巴——雄姓巴——爸巴牛——公牛巴狗——公狗巴羊——公羊等……————————————————————踏旦——今晨曦旦——明晨晤版旦——后晨————————踏太——今天曦太——明天晤昄太——后天晤㴰——大后天晤䎪——大大后天晤追——大大大后天————————————————踏幕——今晚曦乃幕——明晚晤版幕——后晚————————————————noul noul 䎪䎪太——大前天noul䎪太——前天昵太——昨天————————noul noul䎪䎪太旦——大前天早晨noul 䎪太旦——前天早晨昵太旦——昨晨————————noul noul 幕——大前晚moul幕——前晚昵幕——昨晚————————————————踏旦——踏有足只旁，有水，有日，就是太阳旦出海平线，太阳踏出海平面太长出地平线旦——长旦——生旦——太阳旦出地平线，太阳长出地平线。 顶楼主的贴子！         不过我想说当年其实楚国和中原一样流行的玉文化    。   楼主解释一下楚国为什么没有银帽子文化？     而且最好能    拿出一块苗族古玉来证明苗族与楚国的关系好吗？",4,"language","Miao"
"307","今年的苗年怎么这么早啊？ 今年的苗年怎么这么早啊？ 是西江苗寨吗？",3,"culture","Miao"
"308","有人还知道变婆传说的吗？我们湖南这边的苗族称变婆为季蒲子，说 有人还知道变婆传说的吗？我们湖南这边的苗族称变婆为季蒲子，说是吃小孩心脏的，不知道其他地方苗族有没有这种传说？ 我听过老变婆吃小孩手指的 嘎嘣脆 像吃炒过的黄豆一样",3,"culture","Miao"
"309","传说有些同胞死后会变老变婆;变老虎什么的;你们那里有这样的传说不  有啊！我还知道一些故事",3,"culture","Miao"
"310","我朋友是说他是苗族，但我怎么觉得和汉族没啥区别长得 我朋友是说他是苗族，但我怎么觉得和汉族没啥区别长得 你发疯了吧？",3,"culture","Miao"
"311","祝大家国庆中秋双节快乐！ 祝大家国庆中秋双节快乐！",1,"networking","Miao"
"312","凯里市人民广播电台《苗语新闻》正式开播 凯里市人民广播电台《苗语新闻》正式开播Hxaot Nangd kail Liangx Beef Gheb Gid为把党的路线方针政策以及便民、富民信息传进苗岭山寨，让少数民族同胞更多地了解党的政策，共享改革开放与发展带来的成果，更好地传承和保护民族文化。凯里市人民广播电台积极筹备、精心策划，将于2013年11月1日正式开播《苗语新闻》。《苗语新闻》每期节目时长15分钟，每周三、周五、星期天首播，周一、周二、周六重播。播出时间为：每天普通话版《凯里新闻》之后，即：每天紧随18:00、22:00，次日7:30、12:30播出的普通话版《凯里新闻》之后播出。凯里自古以来即为少数民族聚居区域，被誉为“苗岭明珠”。少数民族占总人口的75.36%，其中苗族人口占66.98%，是一个以苗族为主体，多民族聚居的新兴城市。“凯里”是苗语的译音，意思为新开垦的充满希望的土地。《苗语新闻》的开播，可以让苗族同胞们在本民族语言环境中，更好地领会党的方针政策，领略本土文化风采，获取更多信息。《苗语新闻》通过调频无线发射，把党和国家的政策、方针、法律法规以及便民、富民信息传达给苗族乡镇的广大苗族同胞。 广播电台, 凯里市 楼上的说的是。",7,"policy","Miao"
"313","《富春山居图》  不错",3,"culture","Miao"
"314","蝉噪林逾静，鸟鸣山更幽",3,"culture","Miao"
"315","刮风太大差点翻船，太危险了",8,"other","Miao"
"316","清水江边的苗寨 清水江边的苗寨 你家的",3,"culture","Miao"
"317","凯里苗族语言文字培训基地来讲啦  想问一下，去那里学习需要什么条件?要钱吗?有时间限制吗 ？",2,"job","Miao"
"318","剑河县革东镇五河苗寨航拍 五河古称五岔，共800户，3125人。清水江环绕而过，仅有一条山梁与陆地连接，真是龙盘虎踞，物华天宝，人杰地灵的风水宝地。",3,"culture","Miao"
"319","清末英国教官眼中的苗族  麦士尼。。",3,"culture","Miao"
"320","随便画画  还可以吧",8,"other","Miao"
"321","安顺市普定县补郎苗族乡  我是猴场的，加我微信18900382263",1,"networking","Miao"
"322","剑河县白都苗寨 剑河县白都苗寨",3,"culture","Miao"
"323","周末随便画 周末随便画 小朋友学习学习",3,"culture","Miao"
"324","黔南州龙里县谷龙乡苗族聚居区  风景优美，祥和安宁",3,"culture","Miao"
"325","随便画一画 随便画一画 不错啊。贵阳花果园卖类似这样，几千块一副啊！金山银山，不如一技在身啊！",3,"culture","Miao"
"326","随便画一画",3,"culture","Miao"
"327","天无三日晴，地无三尺平，人无三分银  和福建内陆的地形差不多",3,"culture","Miao"
"328","采得百花成蜜，为谁辛苦为谁甜",3,"culture","Miao"
"329","行到水穷处，坐看云起时",8,"other","Miao"
"330","普定县汉族屯兵村落  在哪里？",3,"culture","Miao"
"331","贵州省贵阳府文庙复原图  用什么软件画的",1,"networking","Miao"
"332","震惊震惊！《诗经》里面一些词和苗语相通 今天看了一篇诗经，内容和注释如下：                  《诗经·小雅·蓼莪》蓼蓼者莪，匪莪伊蒿。哀哀父母，生我劬劳。蓼蓼者莪，匪莪伊蔚。哀哀父母，生我劳瘁。瓶之罄矣，维罍之耻。鲜民之生，不如死之久矣。无父何怙？无母何恃？出则衔恤，入则靡至。父兮生我，母兮鞠我。抚我畜我，长我育我，顾我复我，出入腹我。欲报之德。昊天罔极！南山烈烈，飘风发发。民莫不穀，我独何害！南山律律，飘风弗弗。民莫不穀，我独不卒！ 【注释】　　⑴蓼（lù）蓼：长又大的样子。莪（é）：一种草，即莪蒿。李时珍《本草纲目》：“莪抱根丛生，俗谓之抱娘蒿。”　　⑵匪：同“非”。伊：是。　　⑶劬（qú）劳：与下章“劳瘁”皆劳累之意。　　⑷蔚（wèi）：一种草，即牡蒿。　　⑸瓶：汲水器具。罄（qìng）：尽。　　⑹罍（lěi）：盛水器具。　　⑺鲜（xiǎn）：指寡、孤。民：人。　　⑻怙（hù）：依靠。　　⑼衔恤：含忧。　　⑽鞠：养。　　⑾拊：通“抚”。畜：通“慉”，喜爱。　　⑿顾：顾念。复：返回，指不忍离去。　　⒀腹：指怀抱。　　⒁昊（hào）天：广大的天。罔：无。极：准则。　　⒂烈烈：通“颲颲”，山风大的样子。　　⒃飘风：同“飙风”。发发：读如“拨拨”，风声。　　⒄谷：善。　　⒅律律：同“烈烈”。　　⒆弗弗：同“发发”。　　⒇卒：终，指养老送终。 “伊”在诗经里面翻译成“是”，我记得西部方言是就是“yog 哟”例如：我是一个苗族翻译为：Kuv yog ib tug Hmoob",3,"culture","Miao"
"333","我终于发现苗语和古汉语有一个声母是对应的 但是我们这边苗语""d""的音，对应汉语的“z”。举几个例子，苗语把“筷子”叫做“dus”其实就是古汉语“箸”的发音。苗族把“死”叫做“das”对应古汉语的“卒”。苗语称呼汉族为“diel”应该和湘西苗语一样，是“周”的古音。苗族把织布机叫做“daok”其实是古汉语的“杼”，苗语把“扔”叫做""deif""对应古汉语的“掷”。 4""",4,"language","Miao"
"334","苗族服饰与楚国服饰的异同点 苗族服饰与楚国服饰的异同点",3,"culture","Miao"
"335","楚国与苗族的历史渊源 苗族是个历史悠久的民族，但苗族的历史发展十分缓慢，在现代苗族的文化和习俗中仍保留了许多十分古老甚至原始的成分。在研究古代苗族的文化时，必然要联系到楚族文化的关系，并进而追溯苗、楚的渊源关系。对于古史传说时代南方的各氏族或部落之间的渊源关系，历来争论不休，史籍记载也扑朔迷离，不易分辨。但是有一点是共同的，这些氏族或部落的活动范围大体相同，主要在殷周之世的荆蛮之地。荆蛮，乃以荆州的地名而得名，泛称居其地之各部落的民族。共同的生活环境，使他们产生共同的文化特征是不足为奇的。因此，荆蛮地区的楚民与长期生活在这一地区的苗族先民，在文化上有着极其密切的关系，这也是情理之中的事。特别是楚建国之后，成为我国南方各族融合中心，强盛时曾统辖南方绵亘千里的疆土，群蛮、百濮、粤、群舒、庸、糜以及夜郎。滇、吴、越等古代诸族，皆受其统治。在风俗习惯以及文化上相互影响。因此，我国南方的现代民族，特别是苗族中，尚有不少楚文化的特色遗留下来。在中国，黄河流域是中华文明的摇篮，夏商周三代是我国古代文明的重要发生和发展时期。这三代的文明，奠定了中国古代文化的传统。正当夏商周三代文明在黄河流域发生和发展时，长江中下游也发展起了农业文化，它同黄河流城一南一北，同时发展着我国的原始文化。而苗族的先民都是创造这一地区文化的始祖。从考古学类型来说，楚文化与大溪文化、屈家岭文以及相当于龙山文化阶段的青龙泉文化有着密切的关系。据考古发现长江中下游新石器时代的文化类型繁多，极其复杂，它表明在这一地区多民族居住的特点。同时也表现了文化上的创造和交流十分兴旺以及在各古代民族形成自身的灿烂文化过程中互相渗透的现象。 苗族与楚国的文化遗迹苗族与楚族先民的古代分布，主要在长江中下游广袤地区。据考古资料证明，长江流域存在不少农业部落遗址，如湖北郧县青龙泉、京山屈家岭、巫山大溪等遗址，有大量的生产工具和稻种等出土，另外还石斧、石锛、石凿、网坠、鱼钩、箭镞、纺轮等渔猎工具。此外，新石器文化的湖南澧县和常德西部白马湖以及四川眷井沟和湖北宜昌杨家湾等地遗址，文化上与之有着密切关系。屈家岭文化遗址中出土的“陶祖”是一种对男性生殖器崇拜习俗的反映。屈家岭文化与龙山文化相近，同属父系氏族社会时代的遗址。与荆楚地区湖熟文化中用穿孔的龟甲保护男性生殖器的葬制，以及在苗族祖先崇拜的祭典中所表现的对男性生殖器崇拜的一系列活动等，都具有相同的文化特点。楚族、苗族的葬制多为土葬，但在山区亦有利用崖洞作墓葬的习惯。如1980年在江西贵溪县沪溪河畔发现了一批战国崖葬的楚墓。墓里有37具棺木和大批文物。崖葬墓在苗族居住的黔西北、黔东南，黔北等地也有发现。悬棺葬，多葬生前有影响的苗人。黔西北两种葬式都有发现。有一座崖墓葬曾发现过十多具棺木的苗族墓，与泸溪河畔战国崖墓葬有类同之处。",3,"culture","Miao"
"336","关于苗族的一些书籍！ 苗族学者:《转折点上的苗族》美-杨道（1993）《老挝少数族群政策与苗族》《文化与适应:澳大利亚苗族难民》美-李亚（1986）《跨国苗族研究-民族与国家的边界》中-石茂明（2004）《跨国苗语比较研究》中-熊玉有（1993）《也谈国内国外苗文的统一问题》中-熊玉有（2002）罗有亮:《云南苗族研究》《红河民族文化史-苗族/HMONG人》《苗族指路经》《历史 现状 未来 ～红河苗族研究》暂不知作者:《云南苗族文化史》《走进苗族/HMONG》《漂泊的家庭:苗族》《HMONG人文化》 国外:《苗族史》法-萨维那（1924）《苗族调查报告》日-鸟居龙藏（1903）《川圹省的苗族》美-巴尼（1961）《苗族的迁徙史及其称谓》越-琳心（1961）《在美国的老挝苗族居民》英-尼古拉斯.塔普（1900）《苗族的文化适应过程》威廉斯.麦雷（1993）《HMONGB人文化》越-陈友山（1996）《越南HMONG族》越-居和文（1996）《收获巴斋的小麦～老挝苗人与美国的秘密战争》美-昆西（2000）《中国苗族HMONG人》王富文（2000）《世界苗族迁徙史》-贵州民族出版社……",3,"culture","Miao"
